window_index,window_score,successor_score,successor_median_score,successor_dispersion,local_score,successor_z,local_z,context_distance,context_ratio,context_ood
31,5.2766223,0.6463349,0.87906283,0.46814916,19.129303,0.7670915,6.5957775,0.14491439,1.2960417,1.0
32,4.5469527,0.6537685,0.91042244,0.45779362,16.812902,0.79517317,5.6836905,0.14356562,1.283979,1.0
33,3.854285,0.6209189,0.71175677,0.58566856,14.61397,0.67107844,4.8178563,0.13508247,1.20811,1.0
34,3.553291,0.61208445,0.9311985,0.5251182,13.658438,0.63770473,4.4416137,0.119707845,1.070607,1.0
35,3.2763271,0.59691525,1.1581157,0.5495388,12.779192,0.5804005,4.095409,0.11767085,1.0523891,1.0
36,2.9463701,0.6174159,0.90628636,0.56366193,11.731714,0.6578452,3.6829627,0.11429291,1.0221785,1.0
37,2.5659513,0.617819,0.6892286,0.33349565,10.524041,0.659368,3.2074392,0.119506374,1.0688051,1.0
38,2.3057716,0.6135074,0.6739169,0.7416109,9.698078,0.6430801,2.8822145,0.12060916,1.0786679,1.0
39,1.8547999,0.7898756,0.86857337,0.5591952,8.266429,1.3093408,2.3184998,0.08754361,0.78294617,0.0
40,3.035428,1.0935068,1.0606334,0.449507,7.212919,2.4563587,1.9036783,0.18712492,1.6735516,1.0
41,1.2987946,0.67588025,1.0520309,0.5281256,6.501342,0.87870413,1.6234933,0.12576804,1.1248063,1.0
42,1.1339978,0.6467083,1.0276318,0.754189,5.97818,0.7685022,1.4174973,0.14187425,1.2688522,1.0
43,0.942352,0.6325568,0.63185656,0.5008637,5.3697834,0.7150425,1.17794,0.13062435,1.1682388,1.0
44,0.92729366,0.6775297,0.7578218,0.9208486,4.914149,0.88493514,0.998533,0.12710468,1.1367606,1.0
45,0.5104801,0.512855,0.38345098,0.6021547,3.9987683,0.26284876,0.63810015,0.117064364,1.046965,1.0
46,0.6336693,0.6110162,0.59124607,0.6898382,2.5542195,0.6336693,0.06930621,0.10960594,0.9802606,0.0
47,0.624623,0.60862154,0.6065173,0.47212413,1.896869,0.624623,0.0,0.10238506,0.91568065,0.0
48,0.58636224,0.5984934,0.5811921,0.5239069,1.5814334,0.58636224,0.0,0.081100315,0.7253206,0.0
49,0.54792947,0.5883197,0.6135838,0.4718465,1.2045611,0.54792947,0.0,0.09640313,0.8621813,0.0
50,2.1790965,1.0010309,1.0004352,1.0241427,1.0733483,2.1070154,0.0,0.122742005,1.097743,1.0
51,0.96501994,0.68689746,0.7521556,0.98242784,0.9219169,0.92032343,0.0,0.12732828,1.1387603,1.0
52,0.7838887,0.6428721,0.5391133,0.8351048,0.88490033,0.75401026,0.0,0.124472216,1.1132171,1.0
53,0.37681037,0.5330048,0.88601553,0.8120376,0.8871486,0.33896813,0.0,0.14747806,1.3189698,1.0
54,1.1888764,0.7492334,0.71933,0.43389747,0.9007717,1.1558081,0.0,0.12095318,1.0817447,1.0
55,1.0624925,0.72453153,0.7182286,0.10226494,0.91811967,1.0624925,0.0,0.09737791,0.87089926,0.0
56,1.3313808,0.7957099,0.92971915,0.19180107,1.8853514,1.3313808,0.0,0.102941096,0.9206536,0.0
57,1.9353632,0.9555922,1.0757538,0.61893576,1.9758053,1.9353632,0.0,0.09434338,0.8437599,0.0
58,2.1875365,1.0223459,1.0671566,0.33030155,2.0628588,2.1875365,0.0,0.10616838,0.94951683,0.0
59,2.5614214,1.0647422,1.0484954,0.4155004,2.1346245,2.3476956,0.0,0.14089611,1.2601042,1.0
60,2.8269408,1.1242261,1.2140194,0.46637145,2.1933825,2.572406,0.0,0.14342362,1.282709,1.0
61,2.7207088,1.1406114,1.1616435,0.52660066,2.2232256,2.6343043,0.0,0.12229145,1.0937135,1.0
62,2.891235,1.1916921,1.242422,0.22156605,2.2361965,2.8272703,0.0,0.11904075,1.0646409,1.0
63,3.1379848,1.2739425,1.266806,0.1163964,2.3076081,3.1379848,0.0,0.086045004,0.7695434,0.0
64,3.3143446,1.3206273,1.3222437,0.122720964,2.4298253,3.3143446,0.02032576,0.08124453,0.72661036,0.0
65,3.3319786,1.3052344,1.2827711,0.29500842,2.5487142,3.2561955,0.06713848,0.11924815,1.0664958,1.0
66,3.880987,1.3411018,1.3334275,0.28211835,2.6623077,3.3916903,0.111866176,0.1579003,1.4121813,1.0
67,3.233069,1.2991126,1.3750868,0.56888795,2.8160772,3.233069,0.17241322,0.104098305,0.9310031,0.0
68,2.6324158,1.1255461,1.2951909,0.51685363,2.9324296,2.5773926,0.21822716,0.118633136,1.0609953,1.0
69,3.0884218,1.062921,1.1876012,0.8197969,2.967111,2.3408158,0.2318831,0.21384357,1.9125098,1.0
70,0.6633834,0.566773,1.3602287,0.6224821,3.038515,0.4665331,0.25999856,0.24660945,2.2055514,1.0
71,4.131215,1.1485591,1.244425,0.6393055,3.0734184,2.6643279,0.27374178,0.2877,2.5730445,1.0
72,2.7041132,0.98169667,1.4140111,0.79240054,3.0734184,2.033977,0.27374178,0.21706775,1.9413452,1.0
73,3.6352975,1.2951508,1.2297688,0.74199194,3.0734184,3.2181027,0.27374178,0.15322861,1.3704,1.0
74,3.5442164,1.2685548,1.2725954,0.38485906,3.0734184,3.117632,0.27374178,0.15552546,1.3909419,1.0
75,0.98323774,0.66361046,0.8756894,0.5544663,3.0734184,0.8323529,0.27374178,0.16972427,1.5179288,1.0
76,1.3306552,0.77627695,1.3658468,0.53440607,3.0734184,1.2579695,0.27374178,0.13027187,1.1650863,1.0
77,2.0671268,0.91650593,1.0139934,0.6773766,3.0734184,1.7877082,0.27374178,0.16174553,1.446571,1.0
78,1.8288891,0.8755657,0.94150496,0.5776173,3.0734184,1.6330495,0.27374178,0.15012424,1.342636,1.0
79,1.5594267,0.82623905,0.7814308,1.0976238,3.0734184,1.4467098,0.27374178,0.13670349,1.2226075,1.0
80,1.3178303,0.7474852,0.7272666,0.6522517,3.0734184,1.1492039,0.27374178,0.15868933,1.4192379,1.0
81,0.9297409,0.66443557,0.6237155,0.9583874,3.0734184,0.8354699,0.27374178,0.14786027,1.3223882,1.0
82,1.009555,0.70269024,0.6593257,0.595352,3.0734184,0.9799834,0.27374178,0.12145312,1.0862159,1.0
83,1.3105385,0.78525937,1.0947956,0.7604936,3.0734184,1.2919021,0.27374178,0.116421565,1.0412161,1.0
84,0.5642948,0.5780255,0.7355275,0.8293116,3.058353,0.50904137,0.26780975,0.1464892,1.3101261,1.0
85,0.7660295,0.595706,0.70001453,0.3705504,2.9429436,0.5758323,0.22236708,0.21733251,1.9437131,1.0
86,1.3412969,0.77303964,0.7153717,0.4164965,2.8619452,1.24574,0.1904738,0.13631828,1.2191625,1.0
87,0.90856737,0.64939594,0.65946484,0.2713748,2.8103786,0.7786552,0.17016934,0.16511331,1.4766908,1.0
88,0.86212087,0.64835197,0.7017909,0.6152439,2.760637,0.7747114,0.15058354,0.1478579,1.3223671,1.0
89,0.95283824,0.6789813,0.7916814,0.6630533,2.724472,0.8904189,0.1363435,0.134208,1.200289,1.0
90,1.360004,0.80328685,0.86800754,0.66895396,2.6892416,1.360004,0.12247145,0.10345132,0.9252168,0.0
91,1.5910162,0.84766555,1.056544,0.65497166,2.6549106,1.527652,0.10895352,0.12506394,1.1185092,1.0
92,0.7829485,0.636517,0.7524252,0.69541323,2.610477,0.73000276,0.09145771,0.1349833,1.207223,1.0
93,2.5796578,1.1261457,1.4399093,0.673684,2.5675063,2.5796578,0.074537925,0.107937,0.9653345,0.0
94,0.8553944,0.66970986,0.8951867,0.6783562,2.4956164,0.8553944,0.046231147,0.102728754,0.9187545,0.0
95,1.2246345,0.7674527,0.77867824,0.38253254,2.4182327,1.2246345,0.01576114,0.10542186,0.94284034,0.0
96,1.2032048,0.76177996,0.7835767,0.6570625,2.363273,1.2032048,0.0,0.104552366,0.93506396,0.0
97,1.0408603,0.7188052,0.7717235,0.39298788,2.2937648,1.0408603,0.0,0.058670554,0.5247201,0.0
98,1.6688541,0.8850437,0.8009373,0.45079324,2.244259,1.6688541,0.0,0.08488221,0.75914395,0.0
99,1.673797,0.87346405,0.8080942,0.6605349,2.2282288,1.6251101,0.0,0.12138399,1.0855975,1.0
100,1.1794102,0.75548124,0.69884336,0.6987764,2.2202992,1.1794102,0.0,0.0887746,0.79395556,0.0
101,1.4214312,0.8195475,0.74741906,0.72573507,2.1738815,1.4214312,0.0,0.1115599,0.99773586,0.0
102,1.1066477,0.73622,0.73948497,0.5899186,2.1149287,1.1066477,0.0,0.11039562,0.9873231,0.0
103,1.0678571,0.7230081,1.1081041,0.5402423,0.67449075,1.0567374,0.0,0.11517473,1.0300651,1.0
104,2.2076666,1.0036407,1.1219057,0.5831667,0.67449075,2.1168742,0.0,0.12551491,1.1225425,1.0
105,1.8520914,0.9070977,0.9184368,0.5549377,0.67449075,1.7521669,0.0,0.13003194,1.1629405,1.0
106,1.7236855,0.8742564,0.74277806,0.41797248,0.67449075,1.6281033,0.0,0.13056818,1.1677364,1.0
107,1.9681199,0.95652497,1.1476529,0.55006504,0.73872644,1.9388868,0.0,0.116629705,1.0430777,1.0
108,2.2704897,1.0088942,1.1552385,0.58485436,1.2173717,2.1367204,0.0,0.1318132,1.1788712,1.0
109,1.4855616,0.83652365,0.7709211,0.57797354,1.6019152,1.4855616,0.0,0.11148013,0.99702245,0.0
110,1.3025563,0.7880797,0.7541407,0.5335619,1.841179,1.3025563,0.0,0.08796548,0.7867192,0.0
111,1.4191562,0.8189452,0.81384623,0.61645746,2.0234723,1.4191562,0.0,0.0992648,0.88777465,0.0
112,1.86364,0.9335763,1.1170838,0.6115327,2.2354538,1.8521942,0.0,0.113787234,1.017656,1.0
113,1.8646107,0.91658026,0.8193234,0.61493623,2.6582832,1.7879889,0.11028151,0.1255033,1.1224387,1.0
114,2.1993754,1.0163836,1.038747,0.58394533,3.332774,2.165013,0.37586355,0.1168835,1.0453475,1.0
115,2.2545366,1.0201968,1.0104393,0.5352274,4.361699,2.1794178,0.78100485,0.1228242,1.0984781,1.0
116,1.4026787,0.8063334,0.92954594,0.52249587,5.894454,1.3715129,1.3845301,0.11907252,1.064925,1.0
117,2.5277445,1.1124036,1.2339711,0.50289106,8.054194,2.5277445,2.2349322,0.10042469,0.8981481,0.0
118,2.617563,1.1361798,1.2340208,0.50289106,8.292251,2.617563,2.3286672,0.101895146,0.9112991,0.0
119,2.8999522,1.210932,1.2781185,0.23750278,9.16512,2.8999522,2.6723614,0.076179355,0.68131,0.0
120,2.8127782,1.1654142,1.2256563,0.4312365,11.307614,2.728001,3.5159726,0.0702636,0.6284025,0.0
121,2.9627535,1.1925493,1.2641233,0.40295145,11.783725,2.8305085,3.7034419,0.08637853,0.7725263,0.0
122,3.0877337,1.194802,1.2176877,0.518463,12.180485,2.8390186,3.859667,0.074937426,0.6702028,0.0
123,3.3376927,1.2046349,1.096241,0.5675664,12.974002,2.8761637,4.172116,0.058626574,0.5243267,0.0
124,3.4376762,1.0747564,1.0898693,0.5307149,13.291409,2.3855257,4.2970953,0.067218676,0.6011702,0.0
125,3.712631,1.186283,1.1748648,0.38709012,14.164275,2.8068364,4.6407886,0.061876915,0.5533961,0.0
126,4.362524,1.0172867,1.0119987,0.41626415,16.227419,2.1684244,5.453155,0.068979435,0.6169175,0.0
127,4.4875045,0.9733833,0.97173315,0.548167,16.62418,2.002572,5.6093807,0.06974759,0.6237875,0.0
128,4.7374635,0.8184623,0.90191114,0.623089,17.417696,1.4173318,5.921829,0.08817866,0.7886257,0.0
129,4.8374467,0.69779223,0.7991208,0.47149253,17.735102,0.9614803,6.0468082,0.07212018,0.6450068,0.0
130,4.937431,0.74216473,0.75576633,0.4571114,18.05251,1.1291049,6.171788,0.072487734,0.648294,0.0
131,5.5623283,0.5799597,0.5843187,0.5265376,20.036303,0.51634806,6.9529104,0.081131265,0.7255974,0.0
132,5.637316,0.7519125,0.71202976,0.6083436,20.274357,1.1659286,7.046645,0.07995048,0.71503705,0.0
133,5.6623125,0.72020745,0.69622403,0.44914111,20.35371,1.0461576,7.0778904,0.07232765,0.64686227,0.0
134,5.687308,0.64854664,0.6757228,0.4139682,20.43306,0.7754468,7.1091347,0.06856947,0.613251,0.0
135,5.7622957,0.62746364,0.7893554,0.4992486,20.671116,0.6958022,7.2028694,0.059977964,0.53641284,0.0
136,4.6839046,0.9001234,0.7771933,0.5353593,17.24767,1.7258204,5.854881,0.06637259,0.5936032,0.0
137,4.4659185,0.55880785,0.5382201,0.46151552,16.555653,0.43644342,5.582398,0.0712435,0.6371662,0.0
138,4.6397533,0.5876192,0.6245463,0.51435095,17.107508,0.5452831,5.7996917,0.08393737,0.7506938,0.0
139,4.794274,0.6479256,0.5666857,0.5080535,17.598045,0.7731008,5.992842,0.07599724,0.67968124,0.0
140,4.580974,0.55488956,0.5416971,0.4691076,16.920908,0.4216414,5.7262177,0.074551694,0.666753,0.0
141,4.3500385,0.63569486,0.60695255,0.3527122,16.187782,0.72689706,5.437548,0.07033753,0.6290636,0.0
142,4.137567,0.688624,0.679729,0.53826,15.513273,0.92684585,5.171959,0.08127707,0.7269014,0.0
143,3.4562137,0.6751553,0.6994332,0.4615382,13.350258,0.8759654,4.320267,0.07780412,0.6958411,0.0
144,2.9464788,0.73674005,0.7333363,0.5070506,11.7320595,1.1086123,3.6830986,0.07123963,0.6371315,0.0
145,2.9464788,0.75464016,0.7618256,0.46568075,11.7320595,1.1762329,3.6830986,0.0808638,0.7232053,0.0
146,2.9464788,0.78970647,0.8013304,0.5455009,11.7320595,1.3087018,3.6830986,0.07720879,0.6905167,0.0
147,2.6326058,0.8009703,0.82912046,0.60978174,10.7356415,1.3512529,3.2907572,0.06854072,0.6129939,0.0
148,2.2838087,0.9588781,1.1261024,0.69802266,9.628355,1.9477761,2.854761,0.07298239,0.65271795,0.0
149,2.084467,0.995062,1.2446003,0.5479791,8.9252405,2.084467,2.5779083,0.07925483,0.70881546,0.0
150,2.0562131,0.98758286,1.2345635,0.5559957,7.302657,2.0562131,1.9390128,0.08271984,0.7398048,0.0
151,1.3852371,0.8099664,0.89712507,0.4937705,6.5082417,1.3852371,1.6262102,0.05887544,0.52655244,0.0
152,1.0753688,0.7071848,1.341695,0.78023016,5.7920566,0.99696225,1.3442109,0.074267715,0.66421324,0.0
153,1.1694194,0.7528365,0.79634464,0.26079506,5.5723305,1.1694194,1.2576933,0.05909181,0.52848756,0.0
154,1.3128563,0.79080623,0.82965094,0.54006886,5.1906433,1.3128563,1.1074033,0.061683524,0.55166656,0.0
155,2.057899,0.9880291,1.0347883,0.44703102,4.0312586,2.057899,0.6508933,0.057841193,0.51730263,0.0
156,1.7653295,0.910582,0.89796954,0.5940722,0.786906,1.7653295,0.0,0.074202985,0.6636343,0.0
157,1.5896406,0.86407477,0.7833264,0.58722955,0.786906,1.5896406,0.0,0.0539237,0.48226655,0.0
158,1.4460721,0.82607025,0.84218854,0.5348968,0.77968657,1.4460721,0.0,0.07584682,0.67833596,0.0
159,1.4323372,0.8224344,0.8466413,0.66582155,0.7725986,1.4323372,0.0,0.06954539,0.6219791,0.0
160,1.1919618,0.7588038,1.0820284,0.48187384,0.77259856,1.1919618,0.0,0.06663822,0.5959788,0.0
161,1.4337796,0.82281625,0.83408445,0.5801388,0.75208706,1.4337796,0.0,0.069448926,0.6211164,0.0
162,1.5143179,0.8441358,0.9215053,0.7501234,0.72021914,1.5143179,0.0,0.05887766,0.5265723,0.0
163,0.9938104,0.70635045,0.8958185,0.5664164,0.70821565,0.9938104,0.0,0.088870466,0.7948129,0.0
164,0.939867,0.6920709,1.0511459,0.48187384,0.70821565,0.939867,0.0,0.079933055,0.7148812,0.0
165,1.451606,0.82753515,0.76726884,0.62423396,0.70821565,1.451606,0.0,0.076834805,0.687172,0.0
166,1.4843624,0.8362062,0.8499225,0.43942326,0.70821565,1.4843624,0.0,0.09620312,0.8603925,0.0
167,1.5011973,0.84066266,0.92882234,0.6068769,0.7023625,1.5011973,0.0,0.08352903,0.7470418,0.0
168,1.5007477,0.8405436,0.94054765,0.5495877,0.69660527,1.5007477,0.0,0.08038827,0.7189524,0.0
169,1.6709027,0.88558596,0.87691134,0.48916778,0.69660527,1.6709027,0.0,0.06774263,0.6058562,0.0
170,1.6677196,0.88474333,0.9528177,0.6818433,0.69660527,1.6677196,0.0,0.080259405,0.7177999,0.0
171,1.6081544,0.86897564,0.94925636,0.64754874,0.69660527,1.6081544,0.0,0.06686541,0.5980107,0.0
172,1.4210428,0.81944466,1.087628,0.5509922,0.69660527,1.4210428,0.0,0.08141416,0.7281275,0.0
173,1.3871034,0.81046045,1.1265213,0.66834867,0.69660527,1.3871034,0.0,0.06353496,0.56822485,0.0
174,1.3990247,0.81361616,1.1701342,0.56173563,0.69660527,1.3990247,0.0,0.06084848,0.54419833,0.0
175,1.3498515,0.80059934,1.0627846,0.7186233,0.69660527,1.3498515,0.0,0.07017879,0.62764394,0.0
176,2.0220087,0.97852844,1.1909276,0.50588965,0.87352103,2.0220087,0.0,0.060916204,0.54480404,0.0
177,1.0992078,0.73425055,1.0813495,0.59090483,1.5369546,1.0992078,0.0,0.073033385,0.653174,0.0
178,1.2013032,0.7612766,1.0114888,0.5537908,2.5210478,1.2013032,0.05624481,0.07453548,0.66660804,0.0
179,1.2476339,0.773541,0.9343579,0.61952084,2.5984483,1.2476339,0.08672138,0.07441294,0.6655121,0.0
180,1.2134471,0.76449126,0.7342312,0.48255378,2.33555,1.2134471,0.0,0.08878883,0.7940828,0.0
181,1.092429,0.73245615,0.6803707,0.5933226,2.4966223,1.092429,0.046627216,0.091847666,0.8214395,0.0
182,1.169707,0.75291264,0.7451665,0.41454577,2.5268233,1.169707,0.0585189,0.079443246,0.7105006,0.0
183,1.1616865,0.7507895,0.7073717,0.44071662,2.5368905,1.1616865,0.062482893,0.068710476,0.6145121,0.0
184,1.3428553,0.79874736,0.6859387,0.62039775,2.5368905,1.3428553,0.062482893,0.08846602,0.79119575,0.0
185,0.61144966,0.60513437,0.5264986,0.44481984,2.4438071,0.61144966,0.02583113,0.07344991,0.6568992,0.0
186,0.56585586,0.5930651,0.5591013,0.6054617,2.457074,0.56585586,0.031054959,0.07882304,0.70495373,0.0
187,0.4419368,0.560262,0.6108985,0.616952,2.4539983,0.4419368,0.029843934,0.07335686,0.656067,0.0
188,0.8404704,0.66575927,0.69547504,0.7565223,2.3888211,0.8404704,0.0041802838,0.07751847,0.69328636,0.0
189,1.0774168,0.7284822,0.7135416,0.6086868,2.306029,1.0774168,0.0,0.07007533,0.6267187,0.0
190,1.21897,0.76595324,0.74570966,0.511623,2.2662888,1.21897,0.0,0.0822115,0.73525846,0.0
191,1.2454214,0.7729553,0.8273742,0.640279,2.2086267,1.2454214,0.0,0.099864736,0.8931402,0.0
192,2.4276536,1.0859082,0.9726623,0.5571302,2.1531825,2.4276536,0.0,0.1068715,0.9558052,0.0
193,1.3562264,0.80153733,0.80404097,0.68558455,2.1531825,1.3533949,0.0,0.11248148,1.005978,1.0
194,2.497334,1.1043535,1.0051157,0.6485023,2.1531825,2.497334,0.0,0.09998484,0.89421433,0.0
195,1.459655,0.82966584,0.99959296,0.6342943,2.1531825,1.459655,0.0,0.082989454,0.7422161,0.0
196,2.0231338,0.9788263,1.0691501,0.62798643,2.1531825,2.0231338,0.0,0.093185395,0.83340347,0.0
197,1.6694856,0.8852108,0.8654378,0.63520414,2.1531825,1.6694856,0.0,0.08767316,0.7841048,0.0
198,1.8140852,0.9234883,0.8978617,0.52985084,2.1394677,1.8140852,0.0,0.08948524,0.8003112,0.0
199,1.9086845,0.94853,0.94455487,0.4800126,2.1125562,1.9086845,0.0,0.08673554,0.7757192,0.0
200,1.9159988,0.9504662,1.4715569,0.5162124,2.0993528,1.9159988,0.0,0.08289398,0.7413623,0.0
201,1.9404584,0.956941,1.039968,0.63095796,2.0993528,1.9404584,0.0,0.10653379,0.95278484,0.0
202,1.9758017,0.96629685,0.9893005,0.6201136,2.0993528,1.9758017,0.0,0.085920446,0.7684294,0.0
203,2.0434525,0.98420495,1.0017699,0.5831341,0.67449075,2.0434525,0.0,0.06569811,0.58757097,0.0
204,1.9004607,0.9463531,0.9751145,0.57869107,0.67449075,1.9004607,0.0,0.08370783,0.7486409,0.0
205,2.577681,1.1256225,1.4290001,0.43045005,0.683484,2.577681,0.0,0.0672123,0.60111314,0.0
206,1.8702554,0.9383573,1.2048444,0.5767794,0.6933577,1.8702554,0.0,0.063551195,0.56837004,0.0
207,1.8426722,0.93105567,1.1913574,0.5524253,0.69376194,1.8426722,0.0,0.06625022,0.5925088,0.0
208,1.8128006,0.9231483,1.0348892,0.4349858,0.6979514,1.8128006,0.0,0.070069656,0.6266679,0.0
209,1.7756146,0.9133046,0.9601594,0.69434166,0.7073928,1.7756146,0.0,0.07466601,0.6677754,0.0
210,1.8030199,0.92055917,0.9274039,0.7343112,0.67449075,1.8030199,0.0,0.07043156,0.62990457,0.0
211,1.8027351,0.92048377,1.034753,0.762747,0.67449075,1.8027351,0.0,0.056579966,0.5060229,0.0
212,1.6513286,0.8804044,1.1250964,1.0260073,0.67449075,1.6513286,0.0,0.095242694,0.85180295,0.0
213,1.1566468,0.74945545,0.90972376,0.37025538,0.67449075,1.1566468,0.0,0.07121865,0.6369439,0.0
214,1.4699026,0.8323785,0.81662023,0.40918735,0.67449075,1.4699026,0.0,0.06374068,0.57006466,0.0
215,1.6774213,0.8873115,0.8304536,0.525496,0.67449075,1.6774213,0.0,0.075619705,0.67630476,0.0
216,1.6415795,0.8778237,1.1087776,0.6068374,0.69094217,1.6415795,0.0,0.09181794,0.8211736,0.0
217,1.1254135,0.7411876,1.1899151,0.5353593,2.5334501,1.1254135,0.061128236,0.08782076,0.7854249,0.0
218,2.0516057,0.9863632,0.96183026,0.6051342,4.756028,2.0516057,0.9362727,0.08192533,0.73269916,0.0
219,2.037307,0.98257816,1.0451555,0.42043972,8.196091,2.037307,2.2908041,0.09466132,0.8466034,0.0
220,4.1745152,0.95046306,0.9823773,0.6825328,15.630568,1.9159869,5.218144,0.06954184,0.6219474,0.0
221,5.28303,0.9530508,1.0082409,0.75657403,19.149645,1.9257624,6.6037874,0.105449446,0.94308704,0.0
222,6.391545,0.9423262,0.9640612,0.6641731,22.668722,1.8852484,7.989431,0.08549583,0.76463187,0.0
223,7.518535,0.962826,1.1636417,0.48187384,26.24645,1.96269,9.398169,0.07893127,0.70592177,0.0
224,7.520679,0.9923348,1.1505895,0.5353593,26.253256,2.0741644,9.400848,0.08646872,0.7733329,0.0
225,7.817779,1.1230158,1.6471956,0.6618455,27.196426,2.5678337,9.772223,0.089192525,0.79769325,0.0
226,7.5038247,1.0725323,1.1673352,0.5353593,26.199753,2.377124,9.379781,0.09693134,0.86690533,0.0
227,6.836456,1.1282587,1.1747999,0.5353593,24.081131,2.5876398,8.545569,0.07244985,0.6479551,0.0
228,7.2269325,1.0746257,1.1804187,0.6262186,25.320734,2.3850322,9.033666,0.07505279,0.67123455,0.0
229,7.330294,1.0537982,1.003413,0.6241683,25.648865,2.3063529,9.162868,0.09906336,0.88597304,0.0
230,7.582956,1.0752251,1.1765419,0.7908239,26.450962,2.3872964,9.478695,0.09909866,0.88628876,0.0
231,7.727112,1.0786235,1.0293994,0.6818433,26.908596,2.4001346,9.65889,0.085372984,0.7635332,0.0
232,8.398055,1.0509644,1.0349001,0.81538284,29.038565,2.2956474,10.497569,0.089825496,0.80335426,0.0
233,9.068999,0.92285264,0.8635271,0.6588295,31.168533,1.8116839,11.336248,0.08780779,0.7853089,0.0
234,9.210189,1.0110933,0.97980404,0.47714275,31.616753,2.1450276,11.512735,0.07597864,0.6795149,0.0
235,9.337931,1.0174446,0.96809655,0.50105184,32.02228,2.169021,11.672413,0.064708166,0.5787174,0.0
236,9.74074,1.0192009,0.9942766,0.69416916,33.301033,2.1756556,12.175924,0.05704024,0.51013935,0.0
237,9.601634,1.0447351,1.015588,0.5362479,32.85943,2.2721152,12.002042,0.051380992,0.45952585,0.0
238,9.475234,1.0891433,1.0769287,0.6216189,32.45816,2.4398746,11.844042,0.05702595,0.51001155,0.0
239,8.765455,1.1197792,1.1283864,0.6216189,30.204906,2.555607,10.956819,0.06531942,0.58418417,0.0
